id,time,ppg_signal,heart_rate,avg_temp,max_temp,min_temp,thermal_diff,velocity_mean,velocity_peak,flow_direction
1977,39.52,1.055,76.0,36.62,36.91,36.07,0.84,0.54,0.74,1
1978,39.54,1.046,67.9,36.6,37.35,36.21,1.14,0.76,1.05,0
1979,39.56,0.96,76.8,36.64,37.2,35.89,1.31,0.71,0.88,0
1980,39.58,1.018,86.2,36.47,36.78,35.87,0.91,0.72,0.95,0
1981,39.6,0.949,68.4,36.94,37.8,36.7,1.1,0.22,0.35,1
1982,39.62,0.929,73.6,36.81,36.97,36.86,0.11,0.53,0.73,1
1983,39.64,0.966,62.4,36.55,36.79,36.13,0.66,0.51,0.75,0
1984,39.66,1.04,73.5,37.43,37.81,36.75,1.06,0.48,0.65,1
1985,39.68,1.044,78.2,37.75,37.84,37.23,0.61,0.76,1.02,1
1986,39.7,1.022,78.6,37.38,38.14,36.67,1.47,0.52,0.77,0
1987,39.72,1.032,75.4,37.08,37.52,36.8,0.72,0.39,0.6,1
1988,39.74,1.021,79.4,37.18,37.42,36.8,0.62,0.64,0.83,1
1989,39.76,0.963,87.7,37.73,38.22,37.35,0.87,0.6,0.65,0
1990,39.78,1.016,83.6,37.18,37.61,36.73,0.88,0.46,0.63,0
1991,39.8,1.034,72.4,36.51,36.85,35.96,0.89,0.75,1.01,1
1992,39.82,1.032,67.7,37.0,37.16,36.27,0.89,0.68,0.87,0
1993,39.84,1.053,73.0,37.11,37.22,36.34,0.88,0.68,0.9,0
1994,39.86,1.028,70.3,36.3,37.14,35.57,1.57,0.67,0.85,1
1995,39.88,1.01,77.3,36.66,36.79,36.13,0.66,0.76,0.89,1
1996,39.9,1.046,69.1,37.35,38.09,37.02,1.07,0.58,0.82,1
1997,39.92,0.99,74.6,35.89,36.12,35.44,0.68,0.41,0.55,0
1998,39.94,0.947,79.2,36.17,36.73,35.64,1.09,0.57,0.76,1
1999,39.96,0.982,74.5,36.71,37.2,36.28,0.92,0.35,0.57,1
2000,39.98,0.953,70.3,36.98,37.51,36.76,0.75,0.44,0.61,0
2001,40.0,0.956,80.9,36.12,36.67,35.809999999999995,0.86,0.84,1.12,1
2002,40.02,0.982,65.6,36.74,36.82,36.17,0.65,0.43,0.73,1
2003,40.04,0.949,73.4,37.38,37.64,37.03,0.61,0.42,0.58,0
2004,40.06,0.972,74.8,36.83,36.96,36.43,0.53,0.7,0.86,1
2005,40.08,0.892,75.1,37.27,37.71,36.89,0.82,0.73,0.91,0
2006,40.1,0.997,75.9,36.5,36.64,36.28,0.36,0.35,0.61,0
2007,40.12,0.986,78.1,36.4,36.4,36.03,0.37,0.64,0.86,0
2008,40.14,0.944,74.8,37.22,37.57,36.91,0.66,0.52,0.76,1
2009,40.16,1.017,73.2,36.98,36.94,36.72,0.22,0.65,0.92,0
2010,40.18,1.03,73.0,36.21,36.66,36.02,0.64,0.55,0.7,0
2011,40.2,0.902,71.9,36.4,36.55,36.02,0.53,0.4,0.63,0
2012,40.22,0.944,78.9,37.58,37.81,37.06,0.75,0.53,0.73,1
2013,40.24,0.943,71.8,36.34,36.28,35.720000000000006,0.56,0.69,0.91,1
2014,40.26,0.933,79.2,37.27,38.0,37.150000000000006,0.85,0.89,1.15,0
2015,40.28,1.021,75.1,36.56,36.67,35.84,0.83,0.66,0.85,0
2016,40.3,0.969,72.4,36.8,37.13,36.34,0.79,0.54,0.71,1
2017,40.32,0.965,78.1,36.95,36.99,36.78,0.21,0.42,0.57,0
2018,40.34,0.877,71.4,35.75,35.98,35.43,0.55,0.58,0.87,1
2019,40.36,1.008,78.2,36.07,36.82,36.05,0.77,0.54,0.74,1
2020,40.38,0.913,76.1,36.84,37.3,36.760000000000005,0.54,0.65,0.78,0
2021,40.4,0.978,72.0,36.44,36.7,35.7,1.0,0.59,0.86,1
2022,40.42,0.988,77.6,37.3,37.69,37.04,0.65,0.67,0.78,0
2023,40.44,1.041,77.7,36.0,36.29,35.49,0.8,0.55,0.67,0
2024,40.46,0.906,80.8,37.08,37.46,36.7,0.76,0.86,1.04,0
2025,40.48,0.82,79.8,36.11,36.66,35.71,0.95,0.69,0.86,0
2026,40.5,0.979,77.5,36.62,36.95,36.15,0.8,0.49,0.71,1
2027,40.52,1.059,69.4,36.27,36.71,36.290000000000006,0.42,0.75,0.85,1
2028,40.54,1.03,87.2,37.75,38.2,37.09,1.11,0.43,0.65,0
2029,40.56,0.977,68.0,36.13,36.46,35.75,0.71,0.47,0.73,1
2030,40.58,0.941,79.7,36.74,36.99,36.440000000000005,0.55,0.48,0.63,0
2031,40.6,1.005,77.2,35.94,36.23,35.45,0.78,0.8,0.98,1
2032,40.62,0.915,69.1,37.6,38.14,37.34,0.8,0.57,0.73,1
2033,40.64,0.987,74.4,37.0,37.56,36.56,1.0,0.51,0.73,0
2034,40.66,0.987,74.6,36.87,37.04,36.5,0.54,0.62,0.77,0
2035,40.68,1.014,81.5,37.54,37.89,37.0,0.89,0.68,0.82,1
2036,40.7,1.097,71.4,36.87,37.12,36.51,0.61,0.84,1.03,0
2037,40.72,0.978,73.7,36.91,37.47,36.72,0.75,0.38,0.6,0
2038,40.74,0.932,63.3,36.87,37.18,36.4,0.78,0.79,1.0,1
2039,40.76,0.955,83.7,37.08,37.92,36.73,1.19,0.29,0.47,1
2040,40.78,0.866,69.6,36.55,36.99,36.51,0.48,0.74,0.97,0
2041,40.8,0.919,76.6,36.69,37.33,36.25,1.08,0.77,0.98,0
2042,40.82,0.932,74.5,37.21,37.41,36.92,0.49,0.78,0.92,1
2043,40.84,0.925,74.5,36.94,37.34,36.47,0.87,0.69,0.76,0
2044,40.86,0.957,79.0,36.74,37.260000000000005,36.510000000000005,0.75,0.44,0.67,0
2045,40.88,0.907,83.4,36.1,36.29,35.940000000000005,0.35,0.71,0.9,1
2046,40.9,1.003,76.3,37.55,37.95,36.91,1.04,0.44,0.58,1
2047,40.92,0.946,78.3,36.47,37.08,35.9,1.18,0.46,0.74,0
2048,40.94,0.944,76.6,37.29,37.62,36.89,0.73,0.53,0.81,1
2049,40.96,0.927,80.1,36.89,37.12,36.4,0.72,0.55,0.81,0
2050,40.98,0.95,72.7,36.15,36.91,35.59,1.32,0.64,0.85,0
2051,41.0,0.982,80.4,37.43,37.6,37.03,0.57,0.5,0.54,1
2052,41.02,0.896,80.6,36.93,37.36,36.77,0.59,0.65,0.91,0
2053,41.04,0.905,80.4,37.47,37.73,37.01,0.72,0.39,0.54,0
2054,41.06,0.921,71.7,36.71,36.92,36.11,0.81,0.61,0.78,0
2055,41.08,0.868,74.2,37.15,37.7,36.63,1.07,0.56,0.8,0
2056,41.1,0.893,76.2,35.92,36.28,35.510000000000005,0.77,0.75,1.05,1
2057,41.12,0.909,68.1,36.55,37.03,36.04,0.99,0.77,1.05,1
2058,41.14,0.975,83.0,36.16,36.11,35.8,0.31,0.57,0.78,0
2059,41.16,0.943,74.9,36.61,37.11,36.0,1.11,0.31,0.55,1
2060,41.18,0.938,76.4,37.04,37.3,36.37,0.93,0.38,0.52,1
2061,41.2,0.969,72.1,36.5,36.52,36.36,0.16,0.77,0.89,1
2062,41.22,0.918,68.4,37.23,38.01,36.61,1.4,0.58,0.83,1
2063,41.24,0.943,72.0,36.37,36.89,35.52,1.37,0.86,1.08,1
2064,41.26,0.917,76.1,37.24,37.690000000000005,36.73,0.96,0.73,0.86,0
2065,41.28,0.934,78.4,37.45,38.1,36.85,1.25,0.64,0.84,0
2066,41.3,0.89,75.8,37.31,37.760000000000005,37.04,0.72,0.62,0.85,1
2067,41.32,0.795,76.7,36.63,36.870000000000005,36.330000000000005,0.54,0.43,0.68,1
2068,41.34,0.909,73.3,35.74,36.11,35.38,0.73,0.51,0.74,0
2069,41.36,0.985,77.5,37.09,37.35,36.77,0.58,0.66,0.84,0
2070,41.38,0.959,82.4,36.74,37.04,36.6,0.44,0.55,0.71,0
2071,41.4,0.959,78.5,36.31,36.46,35.940000000000005,0.52,0.67,0.88,1
2072,41.42,0.971,79.0,36.52,36.73,35.95,0.78,0.75,0.99,0
2073,41.44,0.912,76.5,37.52,38.1,37.38,0.72,0.57,0.82,1
2074,41.46,0.915,67.5,36.23,36.7,35.79,0.91,0.54,0.82,0
2075,41.48,0.873,69.8,37.03,37.33,36.6,0.73,0.47,0.67,1
2076,41.5,0.886,77.3,36.91,37.1,36.56999999999999,0.53,0.73,0.87,1
2077,41.52,0.931,74.9,36.62,36.94,36.12,0.82,0.71,0.96,1
2078,41.54,0.959,77.2,37.12,37.18,36.64,0.54,0.93,1.13,0
2079,41.56,0.89,83.4,37.62,38.05,37.29,0.76,0.63,0.77,0
2080,41.58,0.873,78.6,36.65,37.24,36.04,1.2,0.59,0.82,1
2081,41.6,0.893,81.3,36.68,37.55,36.17,1.38,0.67,0.94,1
2082,41.62,0.922,75.5,37.11,37.29,36.4,0.89,0.56,0.78,1
2083,41.64,0.818,71.0,37.26,37.84,36.87,0.97,0.47,0.74,0
2084,41.66,0.773,74.7,36.74,37.0,36.4,0.6,0.61,0.79,1
2085,41.68,0.859,71.0,36.65,36.82,36.29,0.53,0.67,0.83,0
2086,41.7,0.823,82.8,35.69,35.86,35.05,0.81,0.68,0.92,1
2087,41.72,0.857,79.0,36.41,36.84,36.04,0.8,0.67,0.85,0
2088,41.74,0.873,77.6,36.23,36.44,35.849999999999994,0.59,0.76,1.02,0
2089,41.76,0.856,81.2,37.14,37.42,36.35,1.07,0.68,0.89,0
2090,41.78,0.949,64.9,36.68,36.99,36.55,0.44,0.64,0.9,0
2091,41.8,0.891,77.9,36.66,36.91,36.19,0.72,0.41,0.64,1
2092,41.82,0.888,68.4,36.8,37.04,36.41,0.63,0.64,0.79,1
2093,41.84,0.902,75.0,36.36,36.27,36.01,0.26,0.57,0.67,0
2094,41.86,0.812,73.4,37.58,38.0,37.37,0.63,0.43,0.67,1
2095,41.88,0.919,78.3,37.45,37.86,37.18,0.68,0.68,0.91,0
2096,41.9,0.861,76.1,37.61,37.85,37.29,0.56,0.68,0.83,1
2097,41.92,0.896,81.7,37.14,37.61,36.64,0.97,0.66,0.9,1
2098,41.94,0.807,72.0,36.79,37.47,36.22,1.25,0.68,0.95,1
2099,41.96,0.781,78.5,37.61,38.01,37.57,0.44,0.62,0.78,0
2100,41.98,0.898,75.8,36.46,37.13,36.3,0.83,0.56,0.66,0
2101,42.0,0.873,66.8,36.36,37.21,35.85,1.36,0.87,1.12,0
2102,42.02,0.807,70.4,36.5,37.41,35.97,1.44,0.62,0.88,0
2103,42.04,0.807,74.3,37.06,37.22,36.95,0.27,0.22,0.38,1
2104,42.06,0.905,80.6,36.42,36.58,35.85,0.73,0.24,0.48,1
2105,42.08,0.787,77.3,36.72,37.03,36.32,0.71,0.78,1.0,0
2106,42.1,0.926,69.2,36.0,36.43,35.45,0.98,0.32,0.51,1
2107,42.12,0.797,74.3,37.04,37.76,36.81,0.95,0.52,0.75,0
2108,42.14,0.872,85.1,36.04,36.57,35.92,0.65,0.42,0.59,0
2109,42.16,0.821,75.6,36.33,36.49,35.989999999999995,0.5,0.55,0.69,1
2110,42.18,0.866,73.4,37.41,37.69,37.06,0.63,0.66,0.88,1
2111,42.2,0.806,77.5,37.39,37.78,37.05,0.73,0.5,0.71,1
2112,42.22,0.823,78.8,36.99,37.09,36.67,0.42,0.48,0.55,1
2113,42.24,0.831,72.7,36.94,37.34,36.2,1.14,0.71,0.85,1
2114,42.26,0.776,77.5,36.53,36.69,36.47,0.22,0.99,1.16,1
2115,42.28,0.861,73.4,36.41,36.48,36.18,0.3,0.68,0.91,0
2116,42.3,0.796,78.6,36.62,36.83,36.3,0.53,0.46,0.58,1
2117,42.32,0.808,75.8,36.04,36.52,35.64,0.88,0.73,0.91,0
2118,42.34,0.768,77.4,36.93,37.41,36.39,1.02,0.86,1.16,1
2119,42.36,0.687,71.2,36.82,37.24,36.25,0.99,0.76,0.96,0
2120,42.38,0.803,70.9,36.33,36.93,35.71,1.22,0.37,0.58,0
2121,42.4,0.931,79.7,37.58,38.16,37.08,1.08,0.68,0.88,1
2122,42.42,0.847,74.6,37.1,37.54,37.05,0.49,0.53,0.78,0
2123,42.44,0.805,76.4,37.15,37.56,37.08,0.48,0.61,0.81,1
2124,42.46,0.79,73.5,36.56,36.99,35.93,1.06,0.54,0.73,0
2125,42.48,0.802,79.5,36.8,37.17,36.18,0.99,0.71,0.92,1
2126,42.5,0.826,72.0,37.11,37.08,36.58,0.5,0.55,0.82,0
2127,42.52,0.737,74.3,36.88,37.510000000000005,36.64,0.87,0.81,1.03,1
2128,42.54,0.849,78.9,37.6,38.08,37.26,0.82,0.6,0.8,1
2129,42.56,0.827,80.9,36.7,36.86,36.38,0.48,0.57,0.83,1
2130,42.58,0.825,72.4,36.55,37.24,36.35,0.89,0.69,0.86,1
2131,42.6,0.808,84.8,37.12,37.4,36.67,0.73,0.65,0.69,0
2132,42.62,0.785,76.6,36.17,36.55,35.34,1.21,0.69,0.91,0
2133,42.64,0.815,69.8,37.26,37.86,36.96,0.9,0.58,0.8,1
2134,42.66,0.808,76.8,36.15,36.59,35.49,1.1,0.8,0.97,1
2135,42.68,0.759,73.1,37.12,37.79,36.9,0.89,0.75,0.94,0
2136,42.7,0.745,77.2,36.48,36.81,36.38999999999999,0.42,0.6,0.86,0
2137,42.72,0.776,74.8,37.04,37.78,36.44,1.34,0.72,0.94,0
2138,42.74,0.846,75.4,37.25,37.49,36.89,0.6,0.56,0.83,1
2139,42.76,0.704,70.4,36.88,37.54,36.23,1.31,0.69,0.9,1
2140,42.78,0.69,80.0,36.2,36.150000000000006,35.510000000000005,0.64,0.72,0.91,1
2141,42.8,0.769,69.2,36.35,36.53,36.01,0.52,0.64,0.88,1
2142,42.82,0.761,69.5,36.44,36.9,35.77,1.13,0.48,0.7,0
2143,42.84,0.764,76.8,35.85,36.17,35.63,0.54,0.42,0.64,1
2144,42.86,0.765,83.0,37.36,37.75,37.14,0.61,0.64,0.83,0
2145,42.88,0.739,73.2,36.86,37.27,36.25,1.02,0.49,0.66,0
2146,42.9,0.822,78.5,36.23,36.38999999999999,36.13999999999999,0.25,0.76,0.93,0
2147,42.92,0.665,80.4,37.53,37.71,37.13,0.58,0.37,0.6,0
2148,42.94,0.701,79.1,36.45,36.900000000000006,35.800000000000004,1.1,0.8,1.03,0
2149,42.96,0.735,73.4,36.93,37.2,36.27,0.93,0.61,0.68,0
2150,42.98,0.655,69.5,36.39,37.06,36.08,0.98,0.47,0.63,0
2151,43.0,0.726,64.0,35.79,36.15,35.19,0.96,0.53,0.65,0
2152,43.02,0.815,73.7,36.12,36.66,35.94,0.72,0.57,0.75,0
2153,43.04,0.73,80.9,36.58,37.07,36.31,0.76,0.67,0.84,1
2154,43.06,0.738,69.4,37.25,37.53,36.8,0.73,0.42,0.63,0
2155,43.08,0.66,78.5,36.97,36.97,36.49,0.48,0.46,0.67,1
2156,43.1,0.69,70.2,36.87,37.51,36.68,0.83,0.55,0.86,1
2157,43.12,0.699,75.5,35.79,35.99,35.02,0.97,0.6,0.82,1
2158,43.14,0.699,78.5,37.44,37.76,37.42,0.34,0.71,0.94,0
2159,43.16,0.776,71.7,36.91,37.28,36.5,0.78,0.64,0.77,1
2160,43.18,0.737,75.9,36.74,37.13,36.3,0.83,0.54,0.72,1
2161,43.2,0.651,72.9,37.37,37.96,37.32,0.64,0.64,0.79,1
2162,43.22,0.716,78.5,37.42,37.82,36.760000000000005,1.06,0.62,0.85,1
2163,43.24,0.726,76.2,37.38,37.75,37.13,0.62,0.56,0.76,1
2164,43.26,0.755,75.3,36.68,37.28,36.26,1.02,0.62,0.8,1
2165,43.28,0.774,82.8,36.3,36.82,35.83,0.99,0.28,0.53,0
2166,43.3,0.642,78.3,37.29,37.54,37.18,0.36,0.74,0.93,1
2167,43.32,0.649,71.5,36.12,36.29,35.93,0.36,0.68,0.95,1
2168,43.34,0.624,74.6,37.77,38.010000000000005,37.06,0.95,0.82,1.09,1
2169,43.36,0.672,74.6,36.81,37.2,36.42,0.78,0.48,0.65,1
2170,43.38,0.704,75.4,36.27,36.42,36.41,0.01,0.69,0.95,1
2171,43.4,0.727,87.6,36.18,36.6,35.84,0.76,0.31,0.52,1
2172,43.42,0.671,76.9,36.16,36.53,35.77,0.76,0.34,0.52,0
2173,43.44,0.656,64.8,36.87,36.76,36.43,0.33,0.56,0.78,0
2174,43.46,0.677,72.3,36.8,36.92,36.8,0.12,0.51,0.63,0
2175,43.48,0.624,65.3,36.18,36.0,35.79,0.21,0.76,0.93,0
2176,43.5,0.767,73.4,36.62,36.95,36.39,0.56,0.78,1.0,1
2177,43.52,0.58,65.1,36.12,36.73,35.68,1.05,0.79,0.98,0
2178,43.54,0.666,70.6,37.09,37.11000000000001,36.59,0.52,0.69,0.94,0
2179,43.56,0.755,67.4,36.77,36.91,36.290000000000006,0.62,0.7,0.88,1
2180,43.58,0.651,76.9,36.61,36.98,35.93,1.05,0.41,0.62,0
2181,43.6,0.638,75.0,36.16,36.35,35.31999999999999,1.03,0.81,1.0,1
2182,43.62,0.627,76.5,36.65,36.84,36.48,0.36,0.79,0.91,1
2183,43.64,0.633,74.5,36.59,37.1,36.27,0.83,0.39,0.61,1
2184,43.66,0.707,68.0,36.96,37.26,36.41,0.85,0.67,0.89,1
2185,43.68,0.525,77.6,36.88,36.98,36.510000000000005,0.47,0.52,0.62,0
2186,43.7,0.709,84.6,37.2,37.18,37.34,-0.16,0.88,0.96,0
2187,43.72,0.558,77.0,36.56,37.400000000000006,36.2,1.2,0.45,0.63,1
2188,43.74,0.613,72.9,35.87,36.5,35.22,1.28,0.61,0.87,1
2189,43.76,0.602,67.9,37.3,37.61,37.18,0.43,0.63,0.97,0
2190,43.78,0.649,70.5,36.33,36.75,35.89,0.86,0.59,0.7,1
2191,43.8,0.537,77.3,36.25,36.55,36.23,0.32,0.92,1.2,1
2192,43.82,0.637,80.4,36.78,37.28,36.21,1.07,0.85,1.11,1
2193,43.84,0.712,76.3,36.95,37.18,36.5,0.68,0.35,0.52,0
2194,43.86,0.539,79.0,36.53,36.82,36.24,0.58,0.67,0.96,1
2195,43.88,0.614,78.5,36.53,37.02,36.21,0.81,0.6,0.82,1
2196,43.9,0.568,77.5,36.6,37.29,36.5,0.79,0.73,0.92,1
2197,43.92,0.619,71.7,37.51,38.06,36.91,1.15,0.63,0.74,0
2198,43.94,0.596,75.9,36.8,37.45,36.56,0.89,0.48,0.69,1
2199,43.96,0.559,70.8,36.32,36.66,35.82,0.84,0.44,0.64,0
2200,43.98,0.613,75.1,36.32,36.6,36.11,0.49,0.54,0.85,1
2201,44.0,0.675,76.7,36.67,36.68,35.83,0.85,0.58,0.73,1
2202,44.02,0.572,83.4,36.92,37.33,36.21,1.12,0.63,0.79,1
2203,44.04,0.614,68.5,37.04,37.52,36.23,1.29,0.51,0.68,1
2204,44.06,0.51,77.4,36.86,37.2,36.02,1.18,0.86,1.19,1
2205,44.08,0.524,82.4,36.38,36.620000000000005,36.11,0.51,0.68,0.82,0
2206,44.1,0.592,78.8,36.59,37.24,36.370000000000005,0.87,0.73,1.0,0
2207,44.12,0.639,79.2,37.17,37.7,36.36,1.34,0.58,0.7,1
2208,44.14,0.58,77.9,36.23,36.88999999999999,35.86,1.03,0.44,0.66,1
2209,44.16,0.543,81.5,36.57,36.78,36.0,0.78,0.73,0.93,1
2210,44.18,0.555,69.6,37.1,37.36,36.82,0.54,0.45,0.62,0
2211,44.2,0.489,68.1,37.24,37.88,36.96,0.92,0.3,0.54,0
2212,44.22,0.579,75.0,36.7,37.09,36.13,0.96,0.68,0.84,0
2213,44.24,0.589,64.2,36.59,36.88,36.580000000000005,0.3,0.49,0.61,0
2214,44.26,0.519,81.2,36.14,36.44,35.58,0.86,0.55,0.73,0
2215,44.28,0.515,81.1,37.06,37.46,36.56,0.9,0.7,0.85,1
2216,44.3,0.549,72.8,37.46,38.06,37.17,0.89,0.46,0.67,0
2217,44.32,0.51,73.1,38.08,38.45,37.68,0.77,0.36,0.55,1
2218,44.34,0.525,74.6,36.99,37.55,36.55,1.0,0.78,1.06,1
2219,44.36,0.63,75.3,36.77,37.260000000000005,36.32,0.94,0.59,0.77,1
2220,44.38,0.509,75.6,36.34,36.56,35.800000000000004,0.76,0.79,1.0,0
2221,44.4,0.5,77.8,35.86,36.08,35.62,0.46,0.69,0.83,1
2222,44.42,0.482,74.1,36.89,37.2,35.95,1.25,0.7,0.88,1
2223,44.44,0.549,79.7,37.98,38.11,37.62,0.49,0.62,0.77,1
2224,44.46,0.499,77.2,37.44,37.74,37.07,0.67,0.62,0.88,0
2225,44.48,0.472,72.0,37.36,38.06,36.57,1.49,0.77,0.93,1
2226,44.5,0.567,81.7,36.92,37.31,36.89,0.42,0.72,0.89,0
2227,44.52,0.569,68.2,36.98,37.23,36.19,1.04,0.51,0.72,0
2228,44.54,0.464,74.5,35.59,36.370000000000005,35.17,1.2,0.67,0.83,0
2229,44.56,0.397,79.8,37.18,37.39,36.89,0.5,0.51,0.78,0
2230,44.58,0.537,71.4,36.51,36.72,36.33,0.39,0.55,0.85,1
2231,44.6,0.449,76.5,36.45,37.1,36.3,0.8,0.69,0.85,1
2232,44.62,0.52,77.7,36.64,37.17,36.31,0.86,0.5,0.74,0
2233,44.64,0.378,70.7,36.62,36.99,36.16,0.83,0.62,0.78,0
2234,44.66,0.518,74.6,36.44,37.01,35.919999999999995,1.09,0.66,0.84,1
2235,44.68,0.409,74.2,36.81,37.27,36.36,0.91,0.55,0.78,1
2236,44.7,0.503,72.2,36.52,36.68,36.220000000000006,0.46,0.71,0.92,1
2237,44.72,0.463,86.5,36.85,36.77,36.18,0.59,0.53,0.74,0
2238,44.74,0.411,71.2,36.06,36.35,35.13,1.22,0.74,0.99,0
2239,44.76,0.435,80.0,36.69,37.31,35.989999999999995,1.32,0.62,0.87,1
2240,44.78,0.486,73.0,36.25,36.56,35.92,0.64,0.63,0.83,1
2241,44.8,0.454,69.6,36.48,36.97,35.98,0.99,0.47,0.64,1
2242,44.82,0.474,75.5,36.87,37.31,36.36,0.95,0.56,0.76,0
2243,44.84,0.54,78.2,36.0,36.06,35.28,0.78,0.63,0.78,0
2244,44.86,0.359,79.6,36.39,36.71,36.06,0.65,0.75,0.99,1
2245,44.88,0.515,82.8,37.08,37.55,36.87,0.68,0.55,0.74,1
2246,44.9,0.435,89.7,36.09,36.330000000000005,35.46,0.87,0.75,0.89,1
2247,44.92,0.382,76.3,37.69,38.02,37.21,0.81,0.49,0.76,0
2248,44.94,0.357,71.7,37.4,37.88,37.22,0.66,0.65,0.85,1
2249,44.96,0.41,77.3,36.55,36.96,36.01,0.95,0.52,0.68,0
2250,44.98,0.462,73.7,36.41,37.02,35.63999999999999,1.38,0.83,1.09,0
2251,45.0,0.406,79.6,36.9,37.38,36.64,0.74,0.8,1.06,1
2252,45.02,0.484,68.5,36.08,36.29,35.86,0.43,0.64,0.75,1
2253,45.04,0.332,86.8,35.8,36.1,35.39,0.71,0.52,0.78,1
2254,45.06,0.401,79.3,36.57,36.97,36.03,0.94,0.37,0.58,1
2255,45.08,0.335,66.6,36.73,37.4,36.34,1.06,0.66,0.91,0
2256,45.1,0.412,71.5,36.85,37.16,36.22,0.94,0.63,0.83,0
2257,45.12,0.434,79.1,36.49,36.54,36.04,0.5,0.73,0.95,0
2258,45.14,0.365,80.9,37.44,37.93,36.84,1.09,0.38,0.56,1
2259,45.16,0.253,68.6,36.05,36.3,35.79,0.51,0.62,0.87,1
2260,45.18,0.389,78.6,36.23,36.37,36.08,0.29,0.66,0.83,1
2261,45.2,0.397,65.3,37.04,37.44,36.71,0.73,0.46,0.71,1
2262,45.22,0.392,74.6,36.22,36.81,36.09,0.72,0.62,0.83,1
2263,45.24,0.43,80.6,36.2,36.49,35.720000000000006,0.77,0.49,0.73,0
2264,45.26,0.311,72.2,36.86,37.36,36.86,0.5,0.48,0.63,1
2265,45.28,0.394,67.5,36.27,36.81,35.96,0.85,0.52,0.74,0
2266,45.3,0.416,75.7,36.73,37.29,36.38999999999999,0.9,0.56,0.79,1
2267,45.32,0.264,72.0,36.45,36.7,36.260000000000005,0.44,0.79,1.08,0
2268,45.34,0.365,78.1,36.37,36.55,36.03,0.52,0.55,0.78,0
2269,45.36,0.32,70.6,35.75,35.95,35.35,0.6,0.47,0.64,1
2270,45.38,0.338,71.1,36.87,37.43,36.22,1.21,0.72,0.89,0
2271,45.4,0.355,64.9,36.18,36.71,35.99,0.72,0.75,0.99,1
2272,45.42,0.31,75.8,36.72,36.93,36.25,0.68,0.72,0.89,0
2273,45.44,0.297,74.2,36.54,37.37,36.03,1.34,0.81,0.98,1
2274,45.46,0.328,69.1,36.7,36.88,36.3,0.58,0.63,0.79,0
2275,45.48,0.269,76.0,36.73,37.33,36.43,0.9,0.62,0.83,0
2276,45.5,0.265,80.1,36.9,37.6,36.73,0.87,0.49,0.7,0
2277,45.52,0.349,73.9,36.44,36.86,35.66,1.2,0.81,0.99,0
2278,45.54,0.254,76.3,37.42,37.67,37.010000000000005,0.66,0.59,0.87,0
2279,45.56,0.341,76.4,35.88,36.13,35.54,0.59,0.55,0.78,1
2280,45.58,0.327,69.0,36.69,37.04,35.87,1.17,0.54,0.83,0
2281,45.6,0.214,85.3,37.22,37.84,36.78,1.06,0.7,0.91,1
2282,45.62,0.262,72.6,37.04,37.2,36.13,1.07,0.61,0.77,0
2283,45.64,0.352,78.3,36.31,36.34,36.190000000000005,0.15,0.63,0.78,0
2284,45.66,0.24,78.8,36.4,36.87,36.05,0.82,0.55,0.74,1
2285,45.68,0.262,74.3,36.3,36.82,36.17,0.65,0.57,0.81,1
2286,45.7,0.304,78.0,37.1,37.89,36.72,1.17,0.58,0.77,1
2287,45.72,0.316,76.2,36.43,36.55,36.06,0.49,0.81,1.05,1
2288,45.74,0.261,67.9,36.93,37.3,36.62,0.68,0.33,0.6,0
2289,45.76,0.24,73.3,36.93,37.56,36.52,1.04,0.67,0.83,0
2290,45.78,0.337,71.9,37.98,38.4,37.66,0.74,0.76,0.91,0
2291,45.8,0.349,72.7,36.96,37.32,36.58,0.74,0.32,0.57,1
2292,45.82,0.307,68.5,36.39,36.95,36.14,0.81,0.59,0.8,1
2293,45.84,0.258,80.6,36.07,36.35,35.38,0.97,0.75,0.97,0
2294,45.86,0.21,83.0,36.66,37.23,36.48,0.75,0.49,0.72,0
2295,45.88,0.205,79.9,36.74,36.89,36.3,0.59,0.64,0.76,1
2296,45.9,0.268,81.4,35.69,35.79,35.53,0.26,0.46,0.68,0
2297,45.92,0.259,73.3,36.44,36.79,36.21,0.58,0.6,0.81,0
2298,45.94,0.305,71.8,36.95,36.84,36.7,0.14,0.79,1.01,1
2299,45.96,0.263,71.1,36.53,36.95,36.16,0.79,0.85,1.0,1
2300,45.98,0.152,78.2,37.28,37.33,36.84,0.49,0.64,0.84,1
2301,46.0,0.275,76.1,36.02,36.48,35.84,0.64,0.41,0.59,1
2302,46.02,0.169,74.6,37.14,37.58,36.82,0.76,0.55,0.8,0
2303,46.04,0.196,81.5,37.26,37.65,37.06,0.59,0.33,0.53,0
2304,46.06,0.224,77.0,37.28,37.77,37.09,0.68,0.56,0.73,1
2305,46.08,0.307,70.8,36.02,36.46,35.39,1.07,0.74,0.89,0
2306,46.1,0.359,71.6,36.96,37.3,36.84,0.46,0.4,0.64,0
2307,46.12,0.23,78.4,36.47,37.24,36.06,1.18,0.57,0.82,0
2308,46.14,0.186,80.2,36.1,36.58,35.36,1.22,0.48,0.78,0
2309,46.16,0.218,77.8,36.59,37.14,35.95,1.19,0.87,1.05,0
2310,46.18,0.232,84.5,36.35,36.96,35.86,1.1,0.66,0.81,1
2311,46.2,0.168,83.2,37.26,37.79,36.86,0.93,0.73,0.92,1
